"GIS key",Species,Behavior,Count
CAC19870912F830,ARTE,1,1
CAC19870912F830,UNTE,1,1
CAC19870912F832,CODO,2,2
CAC19870912F834,LTJA,1,2
CAC19870912F834,PWSD,4,3
CAC19870912F835,UNDO,2,10
CAC19870912F840,LHSP,1,1
CAC19870912F840,LTJA,1,3
CAC19870912F840,UNTR,1,1
CAC19870912F844,UNPC,1,2
CAC19870912F847,ARTE,1,4
CAC19870912F847,LHSP,1,2
CAC19870912F847,SOSH,1,1
CAC19870912F847,UNSP,1,1
CAC19870912F848,LHSP,1,1
CAC19870912F849,LHSP,1,1
CAC19870912F849,UNTE,1,2
CAC19870912F851,LHSP,1,1
CAC19870912F852,LHSP,1,1
CAC19870913F855,LHSP,1,3
CAC19870913F860,COPE,1,2
CAC19870913F860,UNPH,1,1
CAC19870913F860,UNTE,3,1
CAC19870913F863,COPE,4,1
CAC19870913F864,LTJA,1,1
CAC19870913F866,COPE,1,1
CAC19870913F868,LTJA,1,1
CAC19870913F871,COPE,1,1
CAC19870913F871,COPE,2,8
CAC19870913F881,LTJA,1,1
CAC19870913F889,UNPH,1,1
CAC19870913F897,LHSP,1,1
CAC19870913F899,UNSP,1,1
CAC19870913F900,UNSP,1,1
CAC19870914F903,LTJA,1,1
CAC19870914F908,LHSP,1,4
CAC19870914F909,LHSP,1,2
CAC19870914F910,LHSP,1,2
CAC19870914F911,UNDO,2,2
CAC19870914F914,LHSP,1,1
CAC19870914F915,LHSP,1,1
CAC19870914F916,UNSP,1,1
CAC19870914F918,LHSP,1,1
CAC19870914F919,LHSP,1,1
CAC19870914F920,LHSP,1,1
CAC19870914F920,UNSP,1,1
CAC19870914F921,LHSP,1,1
CAC19870914F921,UNSP,1,2
CAC19870914F923,LHSP,1,1
CAC19870914F924,LHSP,1,2
CAC19870914F925,LHSP,1,1
CAC19870914F925,LTJA,1,3
CAC19870914F926,LHSP,1,2
CAC19870914F928,LHSP,1,3
CAC19870914F929,LHSP,1,2
CAC19870914F929,UNSP,1,1
CAC19870914F930,UNSP,1,2
CAC19870914F931,LHSP,1,1
CAC19870914F931,ARTE,3,1
CAC19870914F932,LHSP,1,4
CAC19870914F933,LHSP,1,1
CAC19870914F933,LTJA,1,2
CAC19870914F934,LHSP,1,3
CAC19870914F934,UNSP,1,1
CAC19870914F935,LHSP,1,1
CAC19870914F936,LHSP,1,3
CAC19870914F937,LHSP,1,1
CAC19870914F937,SOSH,1,1
CAC19870914F938,LHSP,1,1
CAC19870914F939,LHSP,1,3
CAC19870914F939,RUTU,1,1
CAC19870914F940,LHSP,1,1
CAC19870914F941,REPH,1,1
CAC19870914F943,SOSH,1,1
CAC19870914F946,LTJA,2,1
CAC19870914F948,BULS,1,1
CAC19870914F948,ARTE,3,2
CAC19870914F949,SOSH,1,1
CAC19870914F950,SOSH,1,3
CAC19870914F951,LHSP,1,1
CAC19870914F951,SOSH,1,1
CAC19870914F952,ARTE,1,1
CAC19870915F1000,BLSP,1,6
CAC19870915F1000,COTE,1,1
CAC19870915F1000,UNSP,1,1
CAC19870915F1001,BLSP,1,1
CAC19870915F1001,POJA,1,1
CAC19870915F1001,UNSP,1,1
CAC19870915F953,BRAC,1,1
CAC19870915F953,HERG,1,1
CAC19870915F953,WEGU,1,2
CAC19870915F954,HERG,1,1
CAC19870915F954,WEGU,1,3
CAC19870915F955,BRAC,1,1
CAC19870915F955,BRPE,1,1
CAC19870915F956,BRAC,1,3
CAC19870915F956,BRPE,1,1
CAC19870915F956,WEGU,1,5
CAC19870915F957,SOSH,1,1
CAC19870915F957,UNTE,1,3
CAC19870915F957,WEGU,1,5
CAC19870915F958,BRPE,1,1
CAC19870915F958,PFSH,1,1
CAC19870915F958,UNSH,1,1
CAC19870915F958,WEGU,1,2
CAC19870915F959,HERG,1,2
CAC19870915F960,BRPE,1,1
CAC19870915F960,WEGU,1,1
CAC19870915F960,RIDO,2,20
CAC19870915F961,WEGU,2,5
CAC19870915F962,BRAC,1,1
CAC19870915F962,WEGU,1,3
CAC19870915F962,BODO,2,5
CAC19870915F962,RIDO,2,5
CAC19870915F962,UNPI,2,20
CAC19870915F962,WEGU,2,5
CAC19870915F963,BRPE,1,2
CAC19870915F963,WEGU,1,1
CAC19870915F963,CASL,2,2
CAC19870915F963,RIDO,2,10
CAC19870915F963,UNCE,2,1
CAC19870915F963,WEGU,2,6
CAC19870915F964,BRPE,1,1
CAC19870915F964,WEGU,1,1
CAC19870915F964,CASL,2,1
CAC19870915F964,RIDO,2,6
CAC19870915F964,WEGU,2,6
CAC19870915F965,BRPE,1,2
CAC19870915F965,UNCO,1,1
CAC19870915F965,WEGU,1,2
CAC19870915F965,PECO,2,1
CAC19870915F965,WEGU,2,1
CAC19870915F966,BRAC,1,1
CAC19870915F966,PECO,1,2
CAC19870915F966,WEGU,1,2
CAC19870915F967,WEGU,2,1
CAC19870915F968,WEGU,1,1
CAC19870915F968,WEGU,2,1
CAC19870915F969,WEGU,1,1
CAC19870915F970,WEGU,1,1
CAC19870915F970,WEGU,2,5
CAC19870915F972,BLSH,2,1
CAC19870915F973,WEGU,1,1
CAC19870915F974,WEGU,1,3
CAC19870915F974,WEGU,2,2
CAC19870915F975,WEGU,2,5
CAC19870915F976,WEGU,1,3
CAC19870915F976,BLSH,2,1
CAC19870915F976,CAGU,2,1
CAC19870915F976,WEGU,4,1
CAC19870915F977,WEGU,2,1
CAC19870915F978,WEGU,2,1
CAC19870915F979,WEGU,1,2
CAC19870915F979,CASL,2,2
CAC19870915F979,WEGU,2,11
CAC19870915F981,WEGU,2,1
CAC19870915F982,WEGU,1,2
CAC19870915F982,WEGU,2,3
CAC19870915F983,WEGU,1,2
CAC19870915F984,WEGU,1,2
CAC19870915F984,WEGU,2,1
CAC19870915F985,WEGU,1,2
CAC19870915F989,WEGU,1,1
CAC19870915F996,RNPH,1,2
CAC19870915F996,WEGU,4,1
CAC19870915F997,WEGU,1,1
CAC19870915F998,CAGU,1,1
CAC19870915F999,CODO,2,100
CAC19870916F1003,LHSP,1,2
CAC19870916F1003,SOSH,1,3
CAC19870916F1004,SOSH,1,25
CAC19870916F1004,UNTE,1,2
CAC19870916F1005,SOSH,1,40
CAC19870916F1005,UNTE,1,2
CAC19870916F1005,UNWH,2,2
CAC19870916F1006,LTJA,1,1
CAC19870916F1006,SOSH,1,13
CAC19870916F1007,RUTU,1,1
CAC19870916F1007,SOSH,1,38
CAC19870916F1008,LHSP,1,1
CAC19870916F1008,SOSH,1,1
CAC19870916F1008,LHSP,2,1
CAC19870916F1009,SOSH,1,3
CAC19870916F1009,UNTE,1,1
CAC19870916F1010,LHSP,1,1
CAC19870916F1011,SOSH,1,1
CAC19870916F1012,LHSP,1,1
CAC19870916F1012,SOSH,1,2
CAC19870916F1013,LHSP,1,1
CAC19870916F1013,SOSH,1,2
CAC19870916F1013,UNWH,2,2
CAC19870916F1014,LHSP,1,1
CAC19870916F1014,SOSH,1,1
CAC19870916F1014,UNWH,2,1
CAC19870916F1015,REPH,1,1
CAC19870916F1015,SOSH,1,3
CAC19870916F1016,LHSP,1,2
CAC19870916F1016,REPH,1,1
CAC19870916F1016,SOSH,1,1
CAC19870916F1016,UNTE,1,1
CAC19870916F1016,POJA,4,1
CAC19870916F1018,UNSP,1,1
CAC19870916F1019,ARTE,1,2
CAC19870916F1019,LHSP,1,3
CAC19870916F1019,UNSP,1,1
CAC19870916F1020,LHSP,1,1
CAC19870916F1021,BULS,1,2
CAC19870916F1021,LHSP,1,3
CAC19870916F1021,SOSH,1,2
CAC19870916F1022,LHSP,1,1
CAC19870916F1022,UNSP,1,1
CAC19870916F1023,LHSP,1,2
CAC19870916F1023,LTJA,1,1
CAC19870916F1024,LHSP,1,2
CAC19870916F1024,UNSP,3,1
CAC19870916F1025,LHSP,1,1
CAC19870916F1026,UNSP,1,1
CAC19870916F1029,LHSP,1,2
CAC19870916F1029,BULS,3,1
CAC19870916F1031,LHSP,1,1
CAC19870916F1032,UNSP,1,1
CAC19870916F1033,LHSP,1,2
CAC19870916F1034,LHSP,1,2
CAC19870916F1035,LHSP,1,2
CAC19870916F1035,LTJA,1,1
CAC19870916F1036,LHSP,1,4
CAC19870916F1042,LHSP,1,2
CAC19870916F1045,UNPC,1,1
CAC19870916F1046,LHSP,1,1
CAC19870916F1047,SOSH,1,1
CAC19870916F1049,LHSP,1,1
CAC19870916F1050,LHSP,1,1
CAC19870916F1050,UNSP,1,1
CAC19870917F1051,ARTE,1,2
CAC19870917F1052,LHSP,1,2
CAC19870917F1054,LTJA,1,1
CAC19870917F1054,REPH,1,1
CAC19870917F1056,LHSP,1,1
CAC19870917F1058,SOSH,1,1
CAC19870917F1060,LTJA,1,1
CAC19870917F1060,SOSH,1,1
CAC19870917F1061,ARTE,1,2
CAC19870917F1061,SOSH,1,1
CAC19870917F1063,LHSP,1,1
CAC19870917F1064,ARTE,1,4
CAC19870917F1064,SOSH,1,1
CAC19870917F1065,BFAL,1,1
CAC19870917F1065,SOSH,1,2
CAC19870917F1067,LHSP,1,1
CAC19870917F1068,SOSH,1,1
CAC19870917F1069,LHSP,1,2
CAC19870917F1070,SOSH,1,1
CAC19870917F1071,SOSH,1,1
CAC19870917F1072,SOSH,1,3
CAC19870917F1074,SOSH,1,1
CAC19870917F1075,SOSH,1,2
CAC19870917F1076,SOSH,1,1
CAC19870917F1077,LHSP,3,2
CAC19870917F1078,SOSH,1,1
CAC19870917F1080,LHSP,1,1
CAC19870917F1083,LHSP,1,1
CAC19870917F1084,LHSP,1,1
CAC19870917F1085,LHSP,1,1
CAC19870917F1085,SHAR,2,1
CAC19870917F1088,ARTE,1,1
CAC19870917F1088,SOSH,1,1
CAC19870917F1089,ARTE,1,1
CAC19870917F1089,LTJA,1,1
CAC19870917F1091,ARTE,1,1
CAC19870917F1092,LTJA,1,1
CAC19870917F1092,SOSH,1,2
CAC19870917F1092,CODO,2,25
CAC19870917F1093,ARTE,1,3
CAC19870917F1093,CODO,2,10
CAC19870917F1095,LHSP,1,1
CAC19870917F1097,LHSP,1,1
CAC19870917F1098,REPH,1,30
CAC19870918F1099,LTJA,1,1
CAC19870918F1099,SOSH,1,6
CAC19870918F1099,REPH,2,2
CAC19870918F1100,SOSH,1,5
CAC19870918F1100,UNSP,1,1
CAC19870918F1100,UNTE,1,1
CAC19870918F1100,WEGU,1,1
CAC19870918F1100,FIWH,2,1
CAC19870918F1101,BULS,1,1
CAC19870918F1101,CAGU,1,1
CAC19870918F1101,COTE,1,1
CAC19870918F1101,LTJA,1,1
CAC19870918F1101,RNPH,1,1
CAC19870918F1101,SAGU,1,1
CAC19870918F1101,SOSH,1,1
CAC19870918F1101,UNPH,1,3
CAC19870918F1101,WEGU,1,2
CAC19870918F1102,SAGU,1,1
CAC19870918F1102,SOSH,1,3
CAC19870918F1102,UNGU,1,1
CAC19870918F1102,UNSP,1,1
CAC19870918F1102,WEGU,1,2
CAC19870918F1102,CASL,2,1
CAC19870918F1103,CAGU,1,1
CAC19870918F1103,SOSH,1,6
CAC19870918F1103,UNPH,1,2
CAC19870918F1103,UNTE,1,4
CAC19870918F1103,WEGU,1,1
CAC19870918F1104,SOSH,1,8
CAC19870918F1104,WEGU,1,5
CAC19870918F1105,SOSH,1,2
CAC19870918F1105,WEGU,1,2
CAC19870918F1105,BRPE,2,1
CAC19870918F1105,SOSH,2,2
CAC19870918F1106,BRPE,1,3
CAC19870918F1106,COTE,1,2
CAC19870918F1106,SOSH,1,5
CAC19870918F1107,SAGU,1,1
CAC19870918F1107,SOSH,1,6
CAC19870918F1107,WEGU,1,2
CAC19870918F1107,BLSH,2,1
CAC19870918F1107,REPH,2,1
CAC19870918F1107,RNPH,2,9
CAC19870918F1108,BRPE,1,1
CAC19870918F1108,COTE,1,3
CAC19870918F1108,LTJA,1,1
CAC19870918F1108,SOSH,1,20
CAC19870918F1108,UNJA,1,2
CAC19870918F1108,WEGU,1,1
CAC19870918F1108,SOSH,2,27
CAC19870918F1108,UMAM,2,1
CAC19870918F1108,SOSH,1,25
CAC19870918F1110,WEGU,1,2
CAC19870918F1110,REPH,2,12
CAC19870918F1110,RNPH,2,4
CAC19870918F1110,WEGU,2,2
CAC19870918F1111,PFSH,1,2
CAC19870918F1111,SOSH,1,7
CAC19870918F1111,WEGU,1,1
CAC19870918F1111,DAPO,2,2
CAC19870918F1112,CAAU,1,1
CAC19870918F1112,RNPH,1,1
CAC19870918F1112,SOSH,1,20
CAC19870918F1112,UNPH,1,3
CAC19870918F1112,WEGU,1,2
CAC19870918F1112,SOSH,2,1510
CAC19870918F1113,CAAU,1,1
CAC19870918F1113,PFSH,1,1
CAC19870918F1113,SOSH,1,4
CAC19870918F1113,WEGU,1,2
CAC19870918F1113,CAAU,2,7
CAC19870918F1113,CRMU,2,2
CAC19870918F1113,SOSH,2,2401
CAC19870918F1114,SOSH,1,33
CAC19870918F1114,WEGU,1,4
CAC19870918F1114,SOSH,2,450
CAC19870918F1115,BRPE,1,2
CAC19870918F1115,COTE,1,4
CAC19870918F1115,WEGU,1,3
CAC19870918F1115,SOSH,2,1500
CAC19870918F1115,WEGU,2,2
CAC19870918F1116,COTE,1,4
CAC19870918F1116,SOSH,1,52
CAC19870918F1116,WEGU,1,1
CAC19870918F1116,SOSH,2,200
CAC19870918F1117,SOSH,1,25
CAC19870918F1117,WEGU,1,2
CAC19870918F1117,SOSH,2,1025
CAC19870918F1118,SOSH,1,44
CAC19870918F1118,WEGU,1,1
CAC19870918F1118,SOSH,2,24
CAC19870918F1119,SOSH,1,9
CAC19870918F1119,WEGU,1,1
CAC19870918F1120,SOSH,2,60
CAC19870918F1120,WEGU,2,1
CAC19870918F1121,BRPE,1,3
CAC19870918F1121,SOSH,1,39
CAC19870918F1121,CAAU,2,1
CAC19870918F1121,SOSH,2,2
CAC19870918F1122,SOSH,1,3
CAC19870918F1122,WEGU,1,1
CAC19870918F1122,RNPH,2,8
CAC19870918F1122,WEGU,2,1
CAC19870918F1123,WEGU,1,1
CAC19870918F1123,CAAU,2,5
CAC19870918F1123,HUWH,2,2
CAC19870918F1123,REPH,2,5
CAC19870918F1123,RNPH,2,10
CAC19870918F1123,SOSH,2,2
CAC19870918F1124,COMU,1,1
CAC19870918F1124,PAJA,1,1
CAC19870918F1124,SOSH,1,6
CAC19870918F1124,WEGU,1,1
CAC19870918F1124,WEGU,4,1
CAC19870918F1125,RNPH,1,1
CAC19870918F1125,SOSH,1,6
CAC19870918F1125,WEGU,1,1
CAC19870918F1125,BRPE,2,5
CAC19870918F1125,REPH,2,60
CAC19870918F1125,RNPH,2,30
CAC19870918F1125,UNPH,2,65
CAC19870918F1125,WEGU,2,4
CAC19870918F1126,BRPE,1,1
CAC19870918F1126,SOSH,1,8
CAC19870918F1126,WEGU,1,1
CAC19870918F1126,CAAU,2,1
CAC19870918F1126,MOLA,2,2
CAC19870918F1126,RHAU,2,1
CAC19870918F1127,SOSH,1,1
CAC19870918F1127,UNPH,1,2
CAC19870918F1127,RNPH,2,30
CAC19870918F1128,SOSH,1,5
CAC19870918F1128,CAAU,2,5
CAC19870918F1128,SOSH,2,2
CAC19870918F1129,SOSH,1,3
CAC19870918F1129,UNPH,1,3
CAC19870918F1129,RNPH,2,4
CAC19870918F1130,SOSH,1,5
CAC19870918F1130,UNPH,1,2
CAC19870918F1130,WEGU,1,1
CAC19870918F1130,COMU,2,1
CAC19870918F1130,UNDO,2,2
CAC19870918F1131,SOSH,1,1
CAC19870918F1131,WEGU,1,2
CAC19870918F1131,CAAU,2,1
CAC19870918F1131,MOLA,2,1
CAC19870918F1131,RNPH,2,2
CAC19870918F1132,BRPE,1,2
CAC19870918F1132,CAAU,1,1
CAC19870918F1132,FOTE,1,2
CAC19870918F1132,POJA,1,1
CAC19870918F1132,SOSH,1,3
CAC19870918F1132,WEGU,1,2
CAC19870918F1132,MOLA,2,1
CAC19870918F1133,WEGU,1,1
CAC19870918F1133,CAAU,2,1
CAC19870918F1134,POJA,1,1
CAC19870918F1134,SOSH,1,4
CAC19870918F1134,CAAU,2,3
CAC19870918F1134,COTE,3,8
CAC19870918F1134,HERG,3,1
CAC19870918F1134,SAGU,3,4
CAC19870918F1135,CAAU,1,1
CAC19870918F1135,COTE,1,2
CAC19870918F1135,GRHE,1,1
CAC19870918F1135,SOSH,1,8
CAC19870918F1135,AMCO,2,1
CAC19870918F1135,CAAU,2,1
CAC19870918F1135,MOLA,2,1
CAC19870918F1135,SOSH,2,1
CAC19870918F1136,SOSH,1,2
CAC19870918F1136,BVSH,3,1
CAC19870918F1136,COTE,3,15
CAC19870918F1136,SOSH,3,1
CAC19870918F1137,CAAU,1,2
CAC19870918F1137,COTE,1,4
CAC19870918F1137,SOSH,1,1
CAC19870918F1137,WEGU,1,1
CAC19870918F1137,CAAU,2,3
CAC19870918F1137,CODO,2,500
CAC19870918F1137,MOLA,2,6
CAC19870918F1138,SOSH,1,2
CAC19870918F1138,WEGU,1,1
CAC19870918F1138,WEGU,2,1
CAC19870918F1139,BRPE,1,1
CAC19870918F1139,RNPH,1,2
CAC19870918F1139,SOSH,1,1
CAC19870918F1139,WEGU,1,1
CAC19870918F1139,RNPH,2,118
CAC19870918F1140,RNPH,1,34
CAC19870918F1140,WEGU,1,3
CAC19870918F1141,RNPH,1,2
CAC19870918F1142,BLSP,1,1
CAC19870918F1142,RNPH,1,19
CAC19870918F1143,COTE,1,10
CAC19870918F1143,RNPH,1,12
CAC19870918F1143,SOSH,1,1
CAC19870918F1144,RNPH,1,24
CAC19870918F1144,RNPH,2,35
CAC19870918F1145,ASSP,1,1
CAC19870918F1145,RNPH,1,4
CAC19870918F1145,RNPH,2,25
CAC19870918F1146,ASSP,1,3
CAC19870918F1146,BLSP,1,3
CAC19870918F1146,PFSH,1,1
CAC19870918F1146,RNPH,1,127
CAC19870918F1146,RNPH,2,33
CAC19870918F1147,ASSP,1,4
CAC19870918F1147,BLSP,1,3
CAC19870918F1147,ASSP,3,3
CAC19870918F1147,BLSP,3,10
CAC19870918F1147,WISP,3,2
CAC19870918F1148,RNPH,1,45
CAC19871113F1149,ARLO,1,3
CAC19871113F1149,BOGU,1,1
CAC19871113F1149,UNPH,1,2
CAC19871113F1151,WEGU,1,1
CAC19871113F1152,CAGU,1,2
CAC19871113F1153,BRPE,1,6
CAC19871113F1153,CAGU,1,1
CAC19871113F1153,UNLO,2,1
CAC19871114F1155,POJA,1,2
CAC19871114F1155,REPH,1,1
CAC19871114F1155,WEGU,1,1
CAC19871114F1156,CAGU,1,2
CAC19871114F1156,POJA,1,2
CAC19871114F1156,UNGU,1,2
CAC19871114F1156,UNPH,1,1
CAC19871114F1157,UNPH,1,2
CAC19871114F1157,WEGU,1,1
CAC19871114F1158,BOGU,1,2
CAC19871114F1158,UNPC,1,1
CAC19871114F1159,WEGU,1,1
CAC19871114F1160,UNBI,1,1
CAC19871114F1161,UNPH,1,14
CAC19871114F1162,UNPH,1,3
CAC19871114F1163,UNGU,1,1
CAC19871114F1164,WEGU,1,2
CAC19871114F1165,UNGU,1,1
CAC19871114F1165,UNJA,1,1
CAC19871114F1165,UNSK,1,1
CAC19871114F1167,CAGU,1,1
CAC19871114F1167,UNGU,1,1
CAC19871114F1167,WEGU,1,2
CAC19871114F1168,NOFU,1,1
CAC19871114F1168,UNBI,1,1
CAC19871114F1168,UNGO,1,1
CAC19871114F1168,UNPH,1,1
CAC19871114F1168,WEGU,1,2
CAC19871114F1169,POJA,1,1
CAC19871114F1169,UNPH,1,1
CAC19871114F1169,WEGU,1,2
CAC19871114F1170,UNPH,1,1
CAC19871114F1171,CAGU,1,1
CAC19871114F1171,UNPH,1,1
CAC19871114F1172,NOFU,1,1
CAC19871114F1172,UNPH,1,1
CAC19871114F1172,WEGU,1,2
CAC19871114F1173,CAGU,1,1
CAC19871114F1173,UNJA,1,2
CAC19871114F1173,UNPC,1,1
CAC19871114F1175,CAGU,1,1
CAC19871114F1175,UNGU,1,2
CAC19871114F1175,WEGU,1,2
CAC19871114F1176,BOGU,1,1
CAC19871114F1176,CAGU,1,1
CAC19871114F1176,UNPH,1,2
CAC19871114F1177,WEGU,1,2
CAC19871114F1178,NOFU,1,1
CAC19871114F1178,UNPH,1,4
CAC19871114F1178,WEGU,4,1
CAC19871114F1179,UNGU,1,1
CAC19871114F1179,UNPH,1,2
CAC19871114F1179,WEGU,1,1
CAC19871114F1180,POJA,1,3
CAC19871114F1181,POJA,1,1
CAC19871114F1181,UNPH,1,1
CAC19871114F1181,CAGU,4,1
CAC19871114F1182,WEGU,1,1
CAC19871115F1185,UNPH,1,2
CAC19871115F1187,UNDO,2,6
CAC19871115F1191,NOFU,1,1
CAC19871115F1193,LHSP,1,1
CAC19871115F1194,BFAL,1,1
CAC19871115F1196,UNPH,1,1
CAC19871115F1197,POJA,1,1
CAC19871115F1197,UNPH,1,1
CAC19871115F1198,LHSP,1,1
CAC19871115F1200,BFAL,1,1
CAC19871115F1200,UNPH,1,1
CAC19871115F1201,LHSP,1,1
CAC19871115F1203,SOSH,1,2
CAC19871115F1203,BFAL,4,1
CAC19871116F1213,BFAL,4,2
CAC19871116F1218,RBGU,4,1
CAC19871116F1219,REPH,2,1
CAC19871116F1225,UNSP,1,2
CAC19871116F1225,NOFU,2,1
CAC19871116F1226,RBTR,4,1
CAC19871116F1227,LHSP,1,1
CAC19871116F1227,UNPE,1,1
CAC19871116F1231,BFAL,2,1
CAC19871116F1232,LAAL,1,1
CAC19871116F1234,RTTR,1,1
CAC19871116F1235,CODO,2,15
CAC19871116F1237,BFAL,1,1
CAC19871116F1241,UNSP,1,1
CAC19871116F1246,UNSP,1,1
CAC19871116F1250,BFAL,1,1
CAC19871117F1257,BFAL,4,1
CAC19871117F1258,LHSP,1,1
CAC19871117F1262,LHSP,1,4
CAC19871117F1264,RBTR,4,1
CAC19871117F1265,UNSP,1,1
CAC19871117F1265,BFAL,4,1
CAC19871117F1266,LHSP,1,1
CAC19871117F1267,LHSP,3,1
CAC19871117F1271,LHSP,1,3
CAC19871117F1272,BFAL,4,1
CAC19871117F1273,LHSP,1,1
CAC19871117F1276,LHSP,1,5
CAC19871117F1276,UNSP,1,1
CAC19871117F1284,BFAL,1,1
CAC19871117F1289,UNSP,1,3
CAC19871118F1293,UNDO,2,3
CAC19871118F1294,CODO,2,2
CAC19871118F1296,WEGU,1,1
CAC19871118F1297,WEGU,1,1
CAC19871118F1297,UNDO,2,20
CAC19871118F1299,POJA,1,1
CAC19871118F1300,UNPI,2,1
CAC19871118F1302,WEGU,1,1
CAC19871118F1302,UNLO,2,1
CAC19871118F1304,UNPC,1,1
CAC19871118F1306,CAGU,1,1
CAC19871118F1306,POJA,1,1
CAC19871118F1307,POJA,2,1
CAC19871118F1308,LTSP,2,1
CAC19871118F1310,NOFU,1,1
CAC19871118F1310,WEGU,4,1
CAC19871118F1312,POJA,1,1
CAC19871118F1313,CAGU,1,2
CAC19871118F1313,SPSK,1,1
CAC19871118F1313,WEGU,1,1
CAC19871118F1313,POJA,2,1
CAC19871118F1313,CAGU,4,1
CAC19871118F1314,CAGU,1,1
CAC19871118F1315,WEGU,2,1
CAC19871118F1316,CAAU,1,4
CAC19871118F1316,WEGU,1,1
CAC19871118F1317,WEGU,1,1
CAC19871118F1318,WEGU,1,1
CAC19871118F1318,CAGU,4,1
CAC19871118F1319,CAGU,1,1
CAC19871118F1319,WEGU,1,1
CAC19871118F1319,CAGU,2,2
CAC19871118F1319,WEGU,2,2
CAC19871118F1320,CAGU,1,1
CAC19871118F1320,CAGU,2,1
CAC19871118F1320,UNDO,2,100
CAC19871118F1321,WEGU,1,1
CAC19871118F1322,CAGU,1,1
CAC19871118F1322,GWGU,4,1
CAC19871118F1322,WEGU,4,1
CAC19871118F1323,POJA,1,1
CAC19871118F1323,UNGU,4,1
CAC19871118F1324,WEGU,4,1
CAC19871118F1325,CAGU,1,1
CAC19871118F1325,NOFU,1,1
CAC19871118F1325,WEGU,1,3
CAC19871118F1327,POJA,1,2
CAC19871118F1328,WEGU,1,1
CAC19871118F1329,POJA,1,1
CAC19871118F1329,WEGU,1,2
CAC19871119F1330,CAGU,1,13
CAC19871119F1330,WEGU,1,5
CAC19871119F1331,BRPE,1,1
CAC19871119F1331,CAGU,1,6
CAC19871119F1331,WEGU,1,2
CAC19871119F1331,CAGU,2,1
CAC19871119F1331,CAGU,3,1
CAC19871119F1331,WEGU,3,1
CAC19871119F1332,CAGU,1,18
CAC19871119F1332,CAGU,2,1
CAC19871119F1333,CAGU,1,37
CAC19871119F1333,HERG,1,1
CAC19871119F1333,WEGU,1,1
CAC19871119F1333,CAGU,2,1
CAC19871119F1334,CAGU,1,16
CAC19871119F1334,UNJA,1,1
CAC19871119F1334,WEGU,1,1
CAC19871119F1334,CAGU,2,1
CAC19871119F1334,UNGU,2,1
CAC19871119F1334,WEGU,2,4
CAC19871119F1335,BRPE,1,1
CAC19871119F1335,CAGU,1,15
CAC19871119F1335,HERG,1,1
CAC19871119F1336,BOGU,1,2
CAC19871119F1336,CAGU,1,10
CAC19871119F1336,WEGU,1,1
CAC19871119F1336,CAGU,2,4
CAC19871119F1336,WEGU,2,1
CAC19871119F1337,CAGU,1,4
CAC19871119F1337,CAGU,2,2
CAC19871119F1337,UNGU,2,1
CAC19871119F1338,CAGU,1,6
CAC19871119F1338,WEGU,1,1
CAC19871119F1338,BRPE,2,1
CAC19871119F1338,CAGU,2,19
CAC19871119F1339,CAGU,1,4
CAC19871119F1339,CAGU,2,1
CAC19871119F1340,BOGU,1,2
CAC19871119F1340,CAGU,1,1
CAC19871119F1340,CAGU,2,1
CAC19871119F1341,CAGU,2,6
CAC19871119F1342,BVSH,1,1
CAC19871119F1343,BVSH,1,3
CAC19871119F1343,CAGU,1,2
CAC19871119F1343,WEGU,1,1
CAC19871119F1343,CAGU,2,2
CAC19871119F1345,CAGU,1,3
CAC19871119F1345,EAGR,1,1
CAC19871119F1345,BOGU,2,7
CAC19871119F1345,BVSH,2,40
CAC19871119F1345,CAGU,2,21
CAC19871119F1345,EAGR,2,4
CAC19871119F1345,PWSD,2,10
CAC19871119F1346,BVSH,1,1
CAC19871119F1346,CAGU,1,6
CAC19871119F1347,BOGU,1,1
CAC19871119F1347,BVSH,1,8
CAC19871119F1347,CAGU,1,2
CAC19871119F1347,WEGU,1,1
CAC19871119F1348,BOGU,1,1
CAC19871119F1348,BVSH,1,5
CAC19871119F1348,CAGU,1,4
CAC19871119F1348,WEGU,1,1
CAC19871119F1348,BOGU,2,2
CAC19871119F1348,CAGU,2,1
CAC19871119F1349,BRPE,1,2
CAC19871119F1349,CAGU,1,1
CAC19871119F1349,RNPH,1,15
CAC19871119F1349,WEGU,1,2
CAC19871119F1349,BVSH,2,7
CAC19871119F1349,CAGU,2,5
CAC19871119F1350,BOGU,1,2
CAC19871119F1350,BRPE,1,1
CAC19871119F1350,CAGU,1,3
CAC19871119F1350,WEGU,1,4
CAC19871119F1351,BOGU,1,3
CAC19871119F1351,CAGU,1,3
CAC19871119F1351,WEGU,1,2
CAC19871119F1352,BOGU,1,2
CAC19871119F1352,BVSH,1,4
CAC19871119F1352,CAGU,1,1
CAC19871119F1352,WEGU,1,1
CAC19871119F1353,CAGU,1,3
CAC19871119F1353,MEGU,1,2
CAC19871119F1353,WEGU,1,1
CAC19871119F1354,CAGU,1,2
CAC19871119F1355,WEGU,1,2
CAC19871119F1355,CAGU,2,1
CAC19871119F1355,WEGU,2,3
CAC19871119F1356,BRPE,1,1
CAC19871119F1357,BOGU,1,1
CAC19871119F1357,CAGU,1,1
CAC19871119F1357,WEGU,1,4
CAC19871119F1357,BOGU,2,1
CAC19871119F1358,BOGU,1,1
CAC19871119F1358,UNCO,1,1
CAC19871119F1358,WEGU,1,2
